timestamp,csv_output_path,input_volume,projection_mode,projection_mode_status,markers_sorted,perspective_calibration_ready,orthographic_calibration_ready,shot1_available,shot2_available,shot3_available,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,tre_value_mm,reprojection_error_px,ray_gap_mm,tre_display,reprojection_display,ray_gap_display,point1_selector,point2_selector,reprojection_point1_selector,reprojection_point2_selector,red_2d_selector,green_2d_selector,knife_selector,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_t1_mm,testpoint_marker_distance_t2_mm,testpoint_marker_distance_t3_mm,testpoint_marker_distance_mean_mm,debug_visualization,debug_plane_scale,debug_ray_scale
2026-03-12T10:48:09+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.17,0.1,0.0,0.17 mm,0.10 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,64.19160461425781,127.10902404785156,-336.53582763671875,170.2910748073083,182.2044826996979,160.29799840199868,170.93118530300163,0,6.0,10.0
2026-03-12T10:49:07+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.07,0.15,0.0,0.07 mm,0.15 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,50.00130844116211,128.53485107421875,-324.2260437011719,157.9395596520303,171.0677842784763,147.711345418156,158.90622978288755,0,6.0,10.0
2026-03-12T10:51:18+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.05,0.1,0.0,0.05 mm,0.10 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-131.0284423828125,156.12525939941406,-290.8605041503906,166.64016795227627,186.0306498928432,159.86392485741075,170.84491423417674,0,6.0,10.0
2026-03-12T10:52:08+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.07,0.05,0.0,0.07 mm,0.05 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-116.90274810791016,138.18429565429688,-270.9903869628906,165.04976506946113,184.8536497103168,157.94201388071232,169.28180955349674,0,6.0,10.0
2026-03-12T10:52:54+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.02,0.03,0.0,0.02 mm,0.03 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-78.22333526611328,105.43382263183594,-291.6483154296875,173.75842925191046,193.95176727908887,164.45199067427575,177.3873957350917,0,6.0,10.0
2026-03-12T10:53:32+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.07,0.21,0.0,0.07 mm,0.21 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-56.38639831542969,106.4832534790039,-315.101318359375,171.88822579510082,191.64082428527783,161.64437496201492,175.05780834746452,0,6.0,10.0
2026-03-12T10:54:18+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.05,0.21,0.0,0.05 mm,0.21 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,8.940387725830078,63.0436897277832,-316.3062744140625,205.63591487425407,222.6102319650053,195.09398866572954,207.78004516832962,0,6.0,10.0
2026-03-12T10:55:27+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.17,0.09,0.0,0.17 mm,0.09 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-42.70352554321289,92.71056365966797,-315.93292236328125,181.0832603275146,200.37870638249706,170.62486480961863,184.02894383987677,0,6.0,10.0
2026-03-12T10:56:53+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.06,0.11,0.0,0.06 mm,0.11 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-15.592962265014648,137.7458038330078,-109.88562774658203,186.6355188069642,194.83686748071744,185.76691162607736,189.07976597125298,0,6.0,10.0
2026-03-12T10:58:01+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.06,0.17,0.0,0.06 mm,0.17 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-84.63926696777344,151.31729125976562,-122.60896301269531,185.84212009381926,196.96059283090167,185.21657089736763,189.33976127402954,0,6.0,10.0
2026-03-12T10:58:52+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.19,0.29,0.0,0.19 mm,0.29 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,100.39518737792969,66.20513916015625,-113.43392944335938,259.0867617854004,265.03036769211553,255.83760077196982,259.98491008316194,0,6.0,10.0
2026-03-12T10:59:50+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.13,0.41,0.0,0.13 mm,0.41 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,75.15531158447266,141.8453826904297,-181.27157592773438,157.88861270538575,163.63002934002984,154.28128316104957,158.59997506882175,0,6.0,10.0
2026-03-12T11:00:47+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.11,0.08,0.0,0.11 mm,0.08 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-64.91332244873047,149.54380798339844,-193.42755126953125,137.16853660846962,153.17751730750484,132.96700341291418,141.1043524429629,0,6.0,10.0
2026-03-12T11:01:44+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.04,0.01,0.0,0.04 mm,0.01 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,118.15989685058594,180.0589599609375,-95.88346862792969,213.68769203086333,210.8104125595008,215.13601270060266,213.21137243032229,0,6.0,10.0
2026-03-12T11:02:44+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.13,0.09,0.0,0.13 mm,0.09 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,113.10150146484375,84.13525390625,-126.46027374267578,244.8705509479094,249.70543352002127,241.7761637554989,245.45071607447653,0,6.0,10.0
2026-03-12T11:04:29+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.2,0.09,0.0,0.20 mm,0.09 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,1.761044979095459,133.41334533691406,-110.24039459228516,189.00358365800935,196.55924059321885,187.92400801463748,191.16227742195522,0,6.0,10.0
2026-03-12T11:08:19+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.27,0.4,0.0,0.27 mm,0.40 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-128.74240112304688,95.70460510253906,-93.58106231689453,258.5319784352689,271.2162608023109,256.80392847921246,262.1840559055974,0,6.0,10.0
2026-03-12T11:11:04+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.32,0.26,0.0,0.32 mm,0.26 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-93.50060272216797,64.99979400634766,-138.13523864746094,241.04962631510546,256.07781345059897,236.86751821261552,244.6649859927733,0,6.0,10.0
2026-03-12T11:12:38+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.06,0.1,0.0,0.06 mm,0.10 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-72.42838287353516,125.17543029785156,-94.49897766113281,216.97132959049338,227.26483456818616,216.13130980554746,220.122491321409,0,6.0,10.0
2026-03-12T11:13:40+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.17,0.1,0.0,0.17 mm,0.10 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,110.70636749267578,181.7435760498047,-50.26948928833008,244.88680034756214,241.59434036721706,247.35006199962893,244.61040090480273,0,6.0,10.0
2026-03-12T11:14:36+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.17,0.05,0.0,0.17 mm,0.05 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,113.6036376953125,74.88578796386719,-119.87567138671875,255.1104287688336,260.19187639202823,251.96734747603833,255.7565508789667,0,6.0,10.0
2026-03-12T11:15:44+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.17,0.07,0.0,0.17 mm,0.07 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,89.03692626953125,133.803955078125,-168.87161254882812,176.607491745129,181.33462597986554,173.4062505022635,177.11612274241938,0,6.0,10.0
2026-03-12T11:16:52+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.11,0.11,0.0,0.11 mm,0.11 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,56.9486083984375,141.0094451904297,-188.58619689941406,146.8168150204588,154.55338328100888,142.56194079147014,147.97737969764594,0,6.0,10.0
2026-03-12T11:20:14+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.02,0.19,0.0,0.02 mm,0.19 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-19.767515182495117,169.35385131835938,-108.1158218383789,169.8420588262657,176.05154690630022,170.6505709145499,172.18139221570527,0,6.0,10.0
2026-03-12T11:21:11+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.07,0.11,0.0,0.07 mm,0.11 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-16.485145568847656,127.40493774414062,-166.4752655029297,156.63809819753965,169.1801972500662,152.73393843084546,159.5174112928171,0,6.0,10.0
2026-03-12T11:21:52+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.09,0.12,0.0,0.09 mm,0.12 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-21.323165893554688,117.92367553710938,-145.33157348632812,176.94842832735193,188.6545831376605,173.75189799714585,179.78496982071943,0,6.0,10.0
2026-03-12T11:22:58+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.22,0.27,0.0,0.22 mm,0.27 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-23.093095779418945,95.47201538085938,-86.87645721435547,232.55309277803963,241.92499887734255,230.79987203931307,235.09265456489842,0,6.0,10.0
2026-03-12T13:05:21+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.08,0.09,0.0,0.08 mm,0.09 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-14.90647029876709,148.76934814453125,-133.85110473632812,161.37065640553502,170.41437213966984,160.0739618885389,163.9529968112479,0,6.0,10.0
2026-03-12T13:06:27+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.07,0.16,0.0,0.07 mm,0.16 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,10.24556827545166,189.69578552246094,-226.6390380859375,74.46455006054076,87.39342297905247,68.80940978714821,76.88912760891381,0,6.0,10.0
2026-03-12T13:07:11+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.04,0.02,0.0,0.04 mm,0.02 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,12.956342697143555,190.28587341308594,-242.2036590576172,70.70518108303743,84.73168455969505,63.31225916148517,72.91637493473921,0,6.0,10.0
2026-03-12T13:07:52+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.04,0.01,0.0,0.04 mm,0.01 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-6.361083507537842,193.05160522460938,-255.0074920654297,64.98082531102271,82.76346281816615,55.900205732448036,67.88149795387896,0,6.0,10.0
2026-03-12T13:08:41+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.06,0.08,0.0,0.06 mm,0.08 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,13.950652122497559,141.2916259765625,-237.1978759765625,119.13367213587844,133.8890064882436,111.21683556611546,121.41317139674584,0,6.0,10.0
2026-03-12T13:10:29+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.11,0.16,0.0,0.11 mm,0.16 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,2.0505619049072266,133.46365356445312,-110.13814544677734,189.05771066534177,196.58890019428884,187.98423160457733,191.21028082140265,0,6.0,10.0
2026-03-12T13:11:12+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.08,0.01,0.0,0.08 mm,0.01 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-37.82646942138672,155.05404663085938,-178.54100036621094,130.79102388113537,144.38895254899907,127.49463612763672,134.22487085259039,0,6.0,10.0
2026-03-12T13:12:07+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.07,0.41,0.0,0.07 mm,0.41 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,30.942874908447266,160.3671112060547,-125.2254867553711,164.14576855628397,168.84754268777817,163.8437112410497,165.61234082837063,0,6.0,10.0
2026-03-12T13:12:46+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.08,0.25,0.0,0.08 mm,0.25 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,40.705570220947266,165.69215393066406,-145.63970947265625,148.18408906288474,152.8336644902197,147.32865687549966,149.44880347620133,0,6.0,10.0
2026-03-12T13:13:37+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.07,0.01,0.0,0.07 mm,0.01 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-26.96369171142578,142.2660369873047,-155.00721740722656,152.73337720159273,164.37438041643108,150.1063022333708,155.73801995046486,0,6.0,10.0
2026-03-12T13:14:25+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.17,0.14,0.0,0.17 mm,0.14 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-27.832971572875977,111.86824035644531,-151.67677307128906,178.8378300253172,191.48577651830044,175.13825392859877,181.82062015740544,0,6.0,10.0
2026-03-12T13:15:12+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.22,0.31,0.0,0.22 mm,0.31 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-25.342132568359375,93.99457550048828,-94.41692352294922,228.50166524506344,238.40148622943929,226.4530717115338,231.11874106201216,0,6.0,10.0
2026-03-12T13:16:05+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.21,0.13,0.0,0.21 mm,0.13 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-9.379288673400879,57.48870086669922,-103.36268615722656,249.75035686669352,260.7103144136989,246.30640087257743,252.25569071765662,0,6.0,10.0
2026-03-12T13:17:54+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.21,0.07,0.0,0.21 mm,0.07 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,126.38935852050781,155.21519470214844,-111.11983489990234,218.4275917661358,217.49108468968666,218.38241009232064,218.10036218271435,0,6.0,10.0
2026-03-12T13:18:51+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.27,0.84,0.0,0.27 mm,0.84 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,17.193805694580078,34.541038513183594,-158.91949462890625,243.1329460416239,255.92835931949628,237.2834208983682,245.44824208649615,0,6.0,10.0
2026-03-12T13:19:38+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.03,0.17,0.0,0.03 mm,0.17 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,126.9832534790039,118.23543548583984,-165.41778564453125,210.84421332793602,214.08911142507412,207.58866108356577,210.8406619455253,0,6.0,10.0
2026-03-12T13:20:22+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.1,0.01,0.0,0.10 mm,0.01 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-121.32675170898438,193.29734802246094,-95.25836944580078,205.87013846840026,213.83234322639242,207.97341303502418,209.2252982432723,0,6.0,10.0
2026-03-12T13:22:15+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.11,0.52,0.0,0.11 mm,0.52 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-33.07792663574219,71.33502960205078,-79.78472137451172,255.66819156088778,265.9860167203324,253.3779993710181,258.3440692174127,0,6.0,10.0
2026-03-12T13:22:58+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.14,0.1,0.0,0.14 mm,0.10 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-22.33350944519043,103.35861206054688,-105.07763671875,214.15988587075802,224.10964092366373,212.0668318730984,216.7787862225067,0,6.0,10.0
2026-03-12T13:23:47+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.2,0.27,0.0,0.20 mm,0.27 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,4.492978572845459,113.75808715820312,-113.51603698730469,200.32179020508985,208.97832554769226,198.299834480446,202.53331674440938,0,6.0,10.0
2026-03-12T13:25:11+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.24,0.39,0.0,0.24 mm,0.39 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,118.77008056640625,168.14527893066406,-46.96442794799805,255.93497838521105,253.27656094218253,257.8906896135625,255.70074298031867,0,6.0,10.0
2026-03-12T13:26:02+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.25,0.52,0.0,0.25 mm,0.52 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,88.49796295166016,66.20113372802734,-90.77198791503906,267.52353094762015,273.30267316634104,264.9042316226937,268.5768119122183,0,6.0,10.0
2026-03-12T13:26:45+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.09,0.12,0.0,0.09 mm,0.12 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,19.467594146728516,157.6848907470703,-120.98198699951172,166.97208796360098,172.42313086774737,166.68474058650153,168.69331980594995,0,6.0,10.0
2026-03-12T13:27:29+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.36,0.12,0.0,0.36 mm,0.12 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-139.0198516845703,147.33969116210938,-105.94007110595703,227.22465100515268,238.70743050302664,227.00486052816186,230.9789806787804,0,6.0,10.0
2026-03-12T13:28:21+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.09,0.18,0.0,0.09 mm,0.18 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-90.34513854980469,136.25059509277344,-171.03302001953125,169.43919835744447,184.64911300423282,166.15432451196767,173.41421195788166,0,6.0,10.0
2026-03-12T13:30:20+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.06,0.15,0.0,0.06 mm,0.15 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,-44.47398376464844,93.97728729248047,-272.6775207519531,169.92020671069034,189.13718185416926,160.4661581281403,173.1745155643333,0,6.0,10.0
2026-03-12T13:31:16+08:00,D:\CodingHHW\Biplane\experiment\experiment_results.csv,Panoramix-cropped,orthographic,Current mode: Orthographic,1,0,1,1,1,1,51.82,43.9,66.78,0.13,0.56,0.0,0.13 mm,0.56 px,0.00 mm,testPoint,TargetP3D,blackCenter2,PointGreen,PointRed,PointGreen,testPoint,26.460067749023438,222.10195922851562,-52.293312072753906,205.55237231352757,202.71543737118267,210.18124958786646,206.14968642419225,0,6.0,10.0
