source_table,analysis_row_kind,ray_gap_regime,usable_for_ray_gap_distribution,timestamp,experiment_record_id,experiment_family,dataset,projection_mode,point_id,distance_group,distance_order,base_condition_id,angle_group,angle_order,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_mean_mm,noise_type,noise_sigma_px,repeat_index,success_flag,is_clean_baseline,tre_mm_raw,re_px_raw,ray_gap_mm_raw,marker_sort_rms,calibration_reproj_rms,markers_sorted,perspective_calibration_ready
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:39+08:00,20260421_210739_786054,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,0.5,43,1,0,7.873056770641195,3.549229803347912,1.2171834202772258,0.0635770727319719,0.5439922830034633,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:40+08:00,20260421_210740_310170,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,0.5,44,1,0,24.82093321943153,5.684586709070175,1.5907494657622772,0.0635770727319719,0.5455941206253522,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:40+08:00,20260421_210740_839452,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,0.5,45,1,0,18.587796541704645,6.264018344297059,0.8341515962757322,0.0635770727319719,0.6250407000627725,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:41+08:00,20260421_210741_359807,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,0.5,46,1,0,21.300237668024227,6.8308888223006194,0.2818105423817446,0.0635770727319719,0.6577840263514579,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:41+08:00,20260421_210741_888121,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,0.5,47,1,0,33.29739431416419,7.963779745700904,0.8800355688384702,0.0635770727319719,0.55253104580776,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:42+08:00,20260421_210742_414493,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,0.5,48,1,0,10.076132537679907,5.132012876852102,0.9069193668825016,0.0635770727319719,0.5057386935283225,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:43+08:00,20260421_210743_012235,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,0.5,49,1,0,8.568588310381335,2.597317361052455,0.1498360534988703,0.0635770727319719,0.5682352413008643,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:43+08:00,20260421_210743_479794,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,0.5,50,1,0,4.902402825955752,1.463409473221481,0.9866575370486924,0.0635770727319719,0.5843092501030052,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:49+08:00,20260421_210749_942472,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,1,1,0,26.918057198124664,8.952270811179854,2.3093305456384634,0.0635770727319719,1.0343002794013525,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:50+08:00,20260421_210750_338615,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,2,1,0,7.936291464363109,5.909375932995785,2.174296177597115,0.0635770727319719,1.2609980721709,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:50+08:00,20260421_210750_697873,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,3,1,0,14.244050843280082,5.2383018428859724,1.3456945848849995,0.0635770727319719,1.2288318545318744,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:51+08:00,20260421_210751_057059,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,4,1,0,5.588823834578767,1.8030327768264875,1.5097994080152517,0.0635770727319719,1.330048965923574,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:51+08:00,20260421_210751_454773,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,5,1,0,53.80932595477607,14.731602011477465,0.1220657575356053,0.0635770727319719,1.0673599286333708,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:51+08:00,20260421_210751_801580,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,6,1,0,1.013964402135464,4.253055086630779,2.2736507004040223,0.0635770727319719,1.119644286240236,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:52+08:00,20260421_210752_195119,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,7,1,0,2.489798498067739,9.642801888389114,2.243550693766459,0.0635770727319719,1.2274372534307716,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:52+08:00,20260421_210752_522487,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,8,1,0,32.89953896694574,11.43359536690355,1.2601806326564604,0.0635770727319719,1.2111861672042024,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:52+08:00,20260421_210752_874103,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,9,1,0,11.99955362336865,7.51232493227802,2.435552604466047,0.0635770727319719,1.2634223503725897,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:53+08:00,20260421_210753_230423,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,10,1,0,17.314225211889053,5.141811834220965,0.9646756316396404,0.0635770727319719,1.3244618236557244,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:53+08:00,20260421_210753_585155,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,11,1,0,11.970117279568976,8.520899168267736,0.5261133805113817,0.0635770727319719,1.393518746473361,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:53+08:00,20260421_210753_976513,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,12,1,0,14.426065489281312,8.04816792887351,2.2726162561560894,0.0635770727319719,1.1012315609732797,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:54+08:00,20260421_210754_333127,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,13,1,0,2.6172103925857164,1.670221995505267,1.781459420494996,0.0635770727319719,1.1641417939527188,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:54+08:00,20260421_210754_702536,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,14,1,0,7.316228918342916,6.227214455154781,0.7363159361814136,0.0635770727319719,1.1725295423140327,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:55+08:00,20260421_210755_068653,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,15,1,0,12.794505502002211,5.254852820937268,2.327182407523261,0.0635770727319719,1.2271165922300658,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:55+08:00,20260421_210755_476644,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,16,1,0,1.869656430499116,11.825876424532314,2.2825317729103056,0.0635770727319719,1.226258320954306,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:55+08:00,20260421_210755_854215,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,17,1,0,8.008058206619165,8.937956791767334,2.28746950820287,0.0635770727319719,1.2195241007979432,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:56+08:00,20260421_210756_238779,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,18,1,0,21.08531277285688,7.672241292468514,1.0347643910950792,0.0635770727319719,1.1339031703724631,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:56+08:00,20260421_210756_641479,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,19,1,0,6.381427012674673,6.4760147105294585,1.804966690760041,0.0635770727319719,0.9859808967207448,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:57+08:00,20260421_210757_051413,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,20,1,0,13.374153366677902,4.477212389269468,1.277861583571005,0.0635770727319719,1.032143043110344,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:57+08:00,20260421_210757_464458,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,21,1,0,60.69742777162198,14.11399283489623,2.517076090373476,0.0635770727319719,1.3396797771617848,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:57+08:00,20260421_210757_891315,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,22,1,0,6.296641503786719,6.353154673064387,1.8064869093854927,0.0635770727319719,1.231503868491478,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:58+08:00,20260421_210758_379316,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,23,1,0,15.72339569407509,10.318934660334737,2.1028250211084702,0.0635770727319719,0.9689002445113648,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:58+08:00,20260421_210758_790922,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,24,1,0,1.6665557410171212,9.607850563840197,1.2070134658192015,0.0635770727319719,1.3640569829454077,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:59+08:00,20260421_210759_265061,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,25,1,0,23.2231281364407,4.80021233708263,0.4560417552986133,0.0635770727319719,1.2740841876629487,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:07:59+08:00,20260421_210759_734321,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,26,1,0,68.76265375295112,16.101293370260798,1.047117970401193,0.0635770727319719,0.9917887998685538,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:00+08:00,20260421_210800_201598,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,27,1,0,23.33285254331956,7.154178389020557,1.4379878611765522,0.0635770727319719,1.2962147231486425,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:00+08:00,20260421_210800_604150,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,28,1,0,13.985190425977844,2.716333240036477,0.8080819738608345,0.0635770727319719,1.2643785970804846,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:00+08:00,20260421_210800_963696,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,29,1,0,15.33675856450374,7.315728775423585,1.3753363915664725,0.0635770727319719,1.230115915067041,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:01+08:00,20260421_210801_348392,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,30,1,0,10.573041004595272,4.746279685900702,0.2756101542284707,0.0635770727319719,1.1432929957468885,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:01+08:00,20260421_210801_673357,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,31,1,0,12.721389672835148,5.688588005020962,1.0899008681436595,0.0635770727319719,1.1707176786969322,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:02+08:00,20260421_210802_027794,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,32,1,0,10.12837040642154,1.8960143993544776,3.4604247912049453,0.0635770727319719,1.204824344725819,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:02+08:00,20260421_210802_410188,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,33,1,0,24.667267973168823,8.789215278215718,3.394520264285777,0.0635770727319719,1.191805678470718,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:02+08:00,20260421_210802_746166,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,34,1,0,16.557778522779685,4.995584784457146,1.0587527100068272,0.0635770727319719,1.243982977849994,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:03+08:00,20260421_210803_102658,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,35,1,0,18.836039860469366,5.907073929793788,1.4195965233784678,0.0635770727319719,1.1392786160911896,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:03+08:00,20260421_210803_470146,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,36,1,0,32.95711535721095,7.037565501894036,0.7335317344590958,0.0635770727319719,1.0434897662656983,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:03+08:00,20260421_210803_879563,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,37,1,0,12.731764943963034,5.945302208219378,2.728236453140598,0.0635770727319719,1.1746550353256409,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:04+08:00,20260421_210804_251068,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,38,1,0,22.28219381208018,5.696075258563665,1.2404673966986115,0.0635770727319719,1.1845704572947269,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:04+08:00,20260421_210804_639789,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,39,1,0,23.51122437301213,14.929731875933593,1.7948024242056153,0.0635770727319719,1.183259734983512,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:05+08:00,20260421_210805_031927,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,40,1,0,65.30226626049821,11.09061855081233,2.461264075934661,0.0635770727319719,1.167822339304916,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:05+08:00,20260421_210805_440245,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,41,1,0,4.20389744666632,0.7665388844208016,1.053297177349873,0.0635770727319719,1.2088161046233334,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:05+08:00,20260421_210805_851628,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,42,1,0,2.7504176481890505,2.794121871883739,1.0299296934263045,0.0635770727319719,1.3630676298109463,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:06+08:00,20260421_210806_280170,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,43,1,0,21.945363543252096,7.749407754611572,1.5167214022827615,0.0635770727319719,1.0951114694963415,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:06+08:00,20260421_210806_734421,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,44,1,0,2.463373727223049,2.0881077144060347,0.2779375169110818,0.0635770727319719,1.152360362492148,1,1
experiment_results1.csv,perturbation_run,perturbation_gap,1,2026-04-21T21:08:07+08:00,20260421_210807_214942,controlled_perturbation_study,CTChest,perspective,tp_-85.52_58.91_-96.65,Mid,2,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_16.17__shot3m3m1_0.40__shot3m3m2_15.89,Low,1,16.17,0.4,15.89,-85.522,58.911,-96.64764404,149.6153260613614,marker-only,1.0,45,1,0,21.158652206778832,5.667266993218878,0.6615496352114206,0.0635770727319719,1.2784330707941736,1,1
