source_table,analysis_row_kind,ray_gap_regime,usable_for_ray_gap_distribution,distance_order,angle_order,timestamp,experiment_record_id,experiment_family,base_condition_id,csv_output_path,input_volume,dataset,projection_mode,projection_mode_status,angle_group,distance_group,point_id,markers_sorted,perspective_calibration_ready,orthographic_calibration_ready,shot1_available,shot2_available,shot3_available,shot2_angle_deg,shot3_angle_m3_m1_deg,shot3_angle_m3_m2_deg,noise_type,noise_sigma_px,tre_mm_raw,re_px_raw,ray_gap_mm_raw,tre_value_mm,reprojection_error_px,ray_gap_mm,tre_display,reprojection_display,ray_gap_display,is_clean_baseline,controlled_perturbation_enabled,controlled_perturbation_noise_type,controlled_perturbation_noise_sigma_px,controlled_perturbation_run_id,controlled_perturbation_run_stage,point1_selector,point2_selector,reprojection_point1_selector,reprojection_point2_selector,red_2d_selector,green_2d_selector,knife_selector,camera_view_angle_deg,view_orthographic_enabled,red_uses_blackcenter_auto_point,green_uses_blackcenter_auto_point,uses_blackcenter_auto_point_any,testpoint_x,testpoint_y,testpoint_z,testpoint_marker_distance_t1_mm,testpoint_marker_distance_t2_mm,testpoint_marker_distance_t3_mm,testpoint_marker_distance_mean_mm,repeat_index,success_flag,failure_reason,marker_sort_rms,calibration_reproj_rms,debug_visualization,debug_plane_scale,debug_ray_scale,marker_transform_snapshot_dir,marker_transform_1_name,marker_transform_1_path,marker_transform_1_saved,marker_transform_2_name,marker_transform_2_path,marker_transform_2_saved,marker_transform_3_name,marker_transform_3_path,marker_transform_3_saved,marker_transform_snapshot_count,marker_transform_snapshot_ready,marker_sort_view1_rms_px,marker_sort_view1_second_rms_px,marker_sort_view1_rms_gap_px,marker_sort_view1_flip_x,marker_sort_view1_flip_y,marker_sort_view2_rms_px,marker_sort_view2_second_rms_px,marker_sort_view2_rms_gap_px,marker_sort_view2_flip_x,marker_sort_view2_flip_y,marker_sort_view3_rms_px,marker_sort_view3_second_rms_px,marker_sort_view3_rms_gap_px,marker_sort_view3_flip_x,marker_sort_view3_flip_y,perspective_calibration_view1_reproj_rms_px,perspective_calibration_view1_flip_x,perspective_calibration_view1_flip_y,perspective_calibration_view1_swap_big_23,perspective_calibration_view1_swap_small_23,perspective_calibration_view1_view_angle_deg,perspective_calibration_view2_reproj_rms_px,perspective_calibration_view2_flip_x,perspective_calibration_view2_flip_y,perspective_calibration_view2_swap_big_23,perspective_calibration_view2_swap_small_23,perspective_calibration_view2_view_angle_deg,perspective_calibration_view3_reproj_rms_px,perspective_calibration_view3_flip_x,perspective_calibration_view3_flip_y,perspective_calibration_view3_swap_big_23,perspective_calibration_view3_swap_small_23,perspective_calibration_view3_view_angle_deg,orthographic_calibration_view1_reproj_rms_px,orthographic_calibration_view1_flip_x,orthographic_calibration_view1_flip_y,orthographic_calibration_view1_swap_big_23,orthographic_calibration_view1_swap_small_23,orthographic_calibration_view1_view_angle_deg,orthographic_calibration_view2_reproj_rms_px,orthographic_calibration_view2_flip_x,orthographic_calibration_view2_flip_y,orthographic_calibration_view2_swap_big_23,orthographic_calibration_view2_swap_small_23,orthographic_calibration_view2_view_angle_deg,orthographic_calibration_view3_reproj_rms_px,orthographic_calibration_view3_flip_x,orthographic_calibration_view3_flip_y,orthographic_calibration_view3_swap_big_23,orthographic_calibration_view3_swap_small_23,orthographic_calibration_view3_view_angle_deg,timing_shot1_all_ms,timing_shot2_all_ms,timing_shot3_all_ms,timing_black_center_ms,timing_markers_sort_ms,timing_init_markers_ms,timing_perspective_calibration_ms,timing_orthographic_calibration_ms,timing_red_push_ms,timing_green_push_ms,timing_tre_calc_ms,timing_reprojection_calc_ms
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:36+08:00,20260421_210536_009379,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,1.5238432702352678,2.9373139884539823,1.3211061653495346,1.5238432702352678,2.9373139884539823,1.3211061653495346,1.52 mm,2.94 px,1.3211 mm,0,1,target-only,2.0,1470.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,19,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_009379,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_009379\20260421_210536_009379_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_009379\20260421_210536_009379_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_009379\20260421_210536_009379_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,107.864,131.469,0.195,0.219
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:36+08:00,20260421_210536_401450,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,2.526442559047489,5.149167735036271,2.116750658915407,2.526442559047489,5.149167735036271,2.116750658915407,2.53 mm,5.15 px,2.1168 mm,0,1,target-only,2.0,1471.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,20,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_401450,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_401450\20260421_210536_401450_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_401450\20260421_210536_401450_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_401450\20260421_210536_401450_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,66.62,131.554,0.223,0.23
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:36+08:00,20260421_210536_813744,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,3.0828781244892385,5.964213928729427,3.755971492504064,3.0828781244892385,5.964213928729427,3.755971492504064,3.08 mm,5.96 px,3.7560 mm,0,1,target-only,2.0,1472.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,21,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_813744,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_813744\20260421_210536_813744_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_813744\20260421_210536_813744_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210536_813744\20260421_210536_813744_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,69.801,140.045,0.193,0.268
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:37+08:00,20260421_210537_231931,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,2.561913148636036,4.265540114231899,2.373498793361148,2.561913148636036,4.265540114231899,2.373498793361148,2.56 mm,4.27 px,2.3735 mm,0,1,target-only,2.0,1473.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,22,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210537_231931,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210537_231931\20260421_210537_231931_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210537_231931\20260421_210537_231931_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210537_231931\20260421_210537_231931_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,72.648,93.595,0.255,0.197
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:37+08:00,20260421_210537_706955,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,2.9788295052990077,4.70498718312635,0.4765988607979422,2.9788295052990077,4.70498718312635,0.4765988607979422,2.98 mm,4.70 px,0.4766 mm,0,1,target-only,2.0,1474.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,23,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210537_706955,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210537_706955\20260421_210537_706955_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210537_706955\20260421_210537_706955_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210537_706955\20260421_210537_706955_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,73.686,196.177,0.213,0.183
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:38+08:00,20260421_210538_166342,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,5.498834909271419,9.004321963675629,0.4935662963267116,5.498834909271419,9.004321963675629,0.4935662963267116,5.50 mm,9.00 px,0.4936 mm,0,1,target-only,2.0,1475.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,24,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210538_166342,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210538_166342\20260421_210538_166342_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210538_166342\20260421_210538_166342_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210538_166342\20260421_210538_166342_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,122.884,135.041,0.197,0.237
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:38+08:00,20260421_210538_543942,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,3.875734216264794,6.961858546321873,0.0455024674709744,3.875734216264794,6.961858546321873,0.0455024674709744,3.88 mm,6.96 px,0.0455 mm,0,1,target-only,2.0,1476.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,25,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210538_543942,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210538_543942\20260421_210538_543942_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210538_543942\20260421_210538_543942_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210538_543942\20260421_210538_543942_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,72.451,140.64,0.237,0.207
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:39+08:00,20260421_210539_034232,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,2.0084256975907677,3.64565797345305,0.4086956999853917,2.0084256975907677,3.64565797345305,0.4086956999853917,2.01 mm,3.65 px,0.4087 mm,0,1,target-only,2.0,1477.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,26,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_034232,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_034232\20260421_210539_034232_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_034232\20260421_210539_034232_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_034232\20260421_210539_034232_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,130.485,146.786,0.271,0.194
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:39+08:00,20260421_210539_480206,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,1.611246880571225,3.489232857962176,1.119359878651596,1.611246880571225,3.489232857962176,1.119359878651596,1.61 mm,3.49 px,1.1194 mm,0,1,target-only,2.0,1478.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,27,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_480206,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_480206\20260421_210539_480206_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_480206\20260421_210539_480206_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_480206\20260421_210539_480206_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,77.071,144.306,0.258,0.213
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:39+08:00,20260421_210539_927118,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,2.318397322961145,3.2319687257721927,0.2529921223845552,2.318397322961145,3.2319687257721927,0.2529921223845552,2.32 mm,3.23 px,0.2530 mm,0,1,target-only,2.0,1479.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,28,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_927118,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_927118\20260421_210539_927118_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_927118\20260421_210539_927118_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210539_927118\20260421_210539_927118_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,135.199,92.077,0.165,0.229
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:40+08:00,20260421_210540_441192,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,2.7605787902772536,5.792954585096242,2.347834874822268,2.7605787902772536,5.792954585096242,2.347834874822268,2.76 mm,5.79 px,2.3478 mm,0,1,target-only,2.0,1480.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,29,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210540_441192,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210540_441192\20260421_210540_441192_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210540_441192\20260421_210540_441192_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210540_441192\20260421_210540_441192_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,136.66,153.186,0.259,0.222
experiment_results1.csv,perturbation_run,perturbation_gap,1,2,2,2026-04-21T21:05:40+08:00,20260421_210540_956172,controlled_perturbation_study,CTChest__perspective__tp_-85.52_58.91_-96.65__shot2_46.99__shot3m3m1_43.10__shot3m3m2_67.87,D:\CodingHHW\Biplane\experiment\experiment_results1.csv,CTChest,CTChest,perspective,Current mode: Perspective,Medium,Mid,tp_-85.52_58.91_-96.65,1,1,0,1,1,1,46.99,43.1,67.87,target-only,2.0,1.4107083031227117,1.254482559583142,1.5506296094947427,1.4107083031227117,1.254482559583142,1.5506296094947427,1.41 mm,1.25 px,1.5506 mm,0,1,target-only,2.0,1481.0,completed,testPoint,TargetP3D,blackCenter3,TargetP2DYellow,PointRed,PointGreen,testPoint,30.0,0,1,1,1,-85.522,58.911,-96.64764404,139.8387051547796,152.6503680902451,166.94044938101138,153.1431742086787,30,1,,0.0557062777874991,0.0514614345790265,0,6.0,10.0,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210540_956172,LinearTransform,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210540_956172\20260421_210540_956172_1_LinearTransform.h5,1,LinearTransform_1,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210540_956172\20260421_210540_956172_2_LinearTransform_1.h5,1,LinearTransform_2,D:\CodingHHW\Biplane\experiment\transform_snapshots\20260421_210540_956172\20260421_210540_956172_3_LinearTransform_2.h5,1,3,1,0.0673976980923146,0.0673976980923906,7.605027718682322e-14,0,0,0.0388321434091209,0.0388321434091612,4.0217829067046296e-14,1,1,0.0608889918610618,0.0608889918611242,6.24014728778377e-14,1,1,0.0606930206529002,1.0,1.0,0.0,0.0,30.0,0.0338724847663944,1.0,0.0,0.0,0.0,30.0,0.059818798317785,1.0,1.0,0.0,0.0,30.0,,,,,,,,,,,,,,,,,,,526.443,538.763,595.09,10.237,654.768,57.124,29.159,,134.348,153.764,0.202,0.497
